name;intro;url;date;mark
刺客聂隐娘;2015-05-21(戛纳电影节) / 2015-08-27(中国大陆) / 2015-08-27(中国香港) / 2015-08-28(中国台湾) / 舒淇 / 张震 / 周韵 / 妻夫木聪 / 阮经天 / 谢欣颖 / 倪大红 / 咏梅 / 雷镇语 / 许芳宜 / 毕安生 / 张少怀 / 石隽 / 梅芳 / 高捷 / 侯孝贤 / 戴立忍 / 刘澍颖 / 忽那汐里 / 小室哲哉 / 中国台湾 / 中国大陆 / 中国香港 / 侯孝贤 / 107分钟 / 剧情 / 武侠 / 古装 / 阿城 A Cheng / 朱天文 Tien-wen Chu / 谢海盟 Haimeng Xie / 侯孝贤 Hsiao-hsien Hou / 裴铏 Xing Pei / 汉语普通话;https://movie.douban.com/subject/2303845/;2018-08-18;0
北京遇上西雅图;2013-03-21(中国大陆) / 2016-03-29(重映) / 汤唯 / 吴秀波 / 海清 / 宋美曼 / 宋美慧 / 金燕玲 / 买红妹 / 布拉德·哈德 / 李绮虹 / 王茜 / 凯瑟琳·朗姆迪恩 / 潘芳芳 / 刘仪伟 / 王艺曈 / 王云菲 / 克莱顿·基蒂 / 中国大陆 / 中国香港 / 薛晓路 / 123分钟 / 喜剧 / 爱情 / 薛晓路 Xiaolu Xue / 汉语普通话 / 英语 / 闽南语;https://movie.douban.com/subject/10574468/;2018-08-18;0
风声;2009-09-29(中国大陆) / 周迅 / 李冰冰 / 张涵予 / 王志文 / 黄晓明 / 苏有朋 / 英达 / 石兆琪 / 倪大红 / 段奕宏 / 朱旭 / 刘威葳 / 张一白 / 吴刚 / 邓家佳 / 刘芸 / 爱戴 / 郭家铭 / 刘芊孜 / 朱宏嘉 / 来喜 / 香川耕二 / 中国大陆 / 陈国富 / 高群书 / 118分钟 / 犯罪 / 剧情 / 惊悚 / 战争 / 陈国富 Kuo-fu Chen / 张家鲁 Jialu Zhang / 汉语普通话 / 日语;https://movie.douban.com/subject/3734112/;2018-08-18;0
3D豪情;2014-03-25(中国香港电影节) / 2014-04-03(中国香港) / 何超仪 / 曾国祥 / 袁嘉敏 / 麻生希 / 夕树舞子 / 冲田杏梨 / 辰巳唯 / 由爱可奈 / 古天乐 / 吴君如 / 蔡卓妍 / 王晶 / 郑中基 / 朝比奈菜菜子 / 石原爱 / 青井草莓 / 深津佳乃 / 松井理子 / 菊川麻里 / 梢真希 / 葵司 / 牧野绘里 / 加藤鹰 / 中国香港 / 李公乐 / 106分钟 / 喜剧 / 情色 / 陈庆嘉 Hing-Ka Chan / 何妙祺 Miu-Kei Ho / 日语 / 粤语;https://movie.douban.com/subject/24858573/;2018-08-18;0
3D肉蒲团之极乐宝鉴 / 3D肉蒲團之極樂寶鑑;2011-04-14(中国香港) / 叶山豪 / 蓝心妍 / 松野井雅 / 周防雪子 / 雷凯欣 / 何华超 / 黄树棠 / 田启文 / 张净思 / 张建声 / 陈日丰 / 刘锡贤 / 中国香港 / 3dsexzen.com / 孙立基 / 129分钟 / 3D肉蒲团之极乐宝鉴 / 情色 / 萧若元 Stephen Siu / 萧定一 Ding-Yat Siu / 胡耀辉 Mark Wu / 粤语;https://movie.douban.com/subject/6114876/;2018-08-18;0
龙门飞甲;2011-12-15(中国大陆) / 李连杰 / 周迅 / 陈坤 / 李宇春 / 桂纶镁 / 范晓萱 / 樊少皇 / 杜奕衡 / 刘家辉 / 张馨予 / 盛鉴 / 王双宝 / 韩飞行 / 李炳渊 / 吴迪 / 李思博 / 吕德亮 / 戴明 / 石占杰 / 沙学周 / 周恩恩 / 周大庆 / 孙建魁 / 孙歆琦 / 中国大陆 / 中国香港 / 徐克 / 120分钟 / 剧情 / 动作 / 武侠 / 古装 / 徐克 Hark Tsui / 何冀平 Jiping He / 朱雅欐 Yali Zhu / 汉语普通话;https://movie.douban.com/subject/4896304/;2018-08-18;0
锦衣卫;2010-02-03(中国大陆) / 甄子丹 / 赵薇 / 吴尊 / 徐子珊 / 戚玉武 / 陈观泰 / 午马 / 洪金宝 / 罗家英 / 刘松仁 / 谭建昌 / 张林 / 张辉 / 冯克安 / 陈之辉 / 中国大陆 / 中国香港 / 新加坡 / 李仁港 / 112分钟 / 剧情 / 动作 / 惊悚 / 武侠 / 古装 / 邝文伟 Abe Kwong / 李仁港 Daniel Lee / 汉语普通话 / 粤语;https://movie.douban.com/subject/3754946/;2018-08-18;0
武侠;2011-07-04(中国大陆) / 甄子丹 / 金城武 / 汤唯 / 王羽 / 惠英红 / 李小冉 / 姜武 / 喻亢 / 陈浩 / 秦焰 / 元武 / 谷垣健治 / 王劲松 / 刘典 / 谷昊峰 / 郑伟 / 尹铸胜 / 李家民 / 中国香港 / 中国大陆 / 陈可辛 / 115分钟 / 剧情 / 动作 / 悬疑 / 武侠 / 林爱华 Oi Wah Lam / 汉语普通话 / 粤语 / 四川话;https://movie.douban.com/subject/4942776/;2018-08-18;0
剑雨;2010-09-28(中国大陆) / 杨紫琼 / 郑雨盛 / 王学圻 / 徐熙媛 / 余文乐 / 戴立忍 / 鲍起静 / 林熙蕾 / 郭晓东 / 江一燕 / 吴佩慈 / 李宗翰 / 金士杰 / 吴飞霞 / 邢瀚卿 / 林珈妤 / 阮志强 / 陈奇 / 马书良 / 秦卫东 / 由立平 / 王德顺 / 游本昌 / 中国大陆 / 中国香港 / 中国台湾 / 苏照彬 / 117分钟 / 动作 / 武侠 / 古装 / 苏照彬 Chao-Bin Su / 汉语普通话;https://movie.douban.com/subject/3813779/;2018-08-18;0
福伯 / Fu bo;2003-09-18 / 李思捷 / 廖启智 / 孙佳君 / 李公乐 / 黄秋生 / 张同祖 / 李家富 / 曾志伟 / 中国香港 / 李公乐 / 黄精甫 / Hong Kong: 83 分钟 / 福伯 / 惊悚 / 黎德坚 / 粤语 / 葡萄牙语;https://movie.douban.com/subject/1308347/;2018-08-18;0
钮扣人 / 鈕扣人;2008-12-05 / 吴镇宇 / 关颖 / 戴立忍 / 刘前程 / 李倩蓉 / 中国香港 / 钱人豪 / 钮扣人 / 动作 / 犯罪 / 钱人豪 / 粤语;https://movie.douban.com/subject/3305818/;2018-08-18;0
黑白道;2006-08-31 / 张家辉 / 黄秋生 / 吴镇宇 / 李彩桦 / 曾国祥 / 陈捷文 / 黄定邦 / 陈治良 / 黄明升 / 潘源良 / 中国香港 / 邱礼涛 / Hong Kong: 88 分钟 / 犯罪 / 剧情 / 邱礼涛 Herman Yau / 田彦二 / 黄爱生 / 粤语;https://movie.douban.com/subject/1865108/;2018-08-18;0
蛮荒的童话 / 蠻荒的童話;1991-11-29 / 张耀扬 / 吴镇宇 / 温碧霞 / 余倩雯 / 文素 / 楚爵年 / 马安 / 中国香港 / 88 分钟 / 蛮荒的童话 / 喜剧 / 爱情 / 卢坚 / 梁耀明 / 冯永 / 粤语;https://movie.douban.com/subject/1298895/;2018-08-18;0
双食记;2008-03-07 / 吴镇宇 / 余男 / 江一燕 / 朱雨辰 / 中国大陆 / 赵天宇 / 98分钟 / 剧情 / 爱情 / 悬疑 / 赵天宇 Tianyu Zhao / 王要 / 汉语普通话;https://movie.douban.com/subject/2052978/;2018-08-18;0
神经侠侣 / 神經俠侶;2005-01-14(中国香港) / 陈奕迅 / 吴镇宇 / 容祖儿 / 廖启智 / 吴日言 / 张珊萌 / 李子雄 / 方中信 / 李灿森 / 官恩娜 / 田蕊妮 / 惠英红 / 赵雪妃 / 原岛大地 / 张萌 / 江美仪 / 莫可欣 / 方平 / 钱嘉乐 / 丁羽 / 林雪 / 许绍雄 / 袁富华 / 中国香港 / 阮世生 / 93分钟 / 神经侠侣 / 剧情 / 喜剧 / 阮世生 / 罗耀辉 / 方晴 / 粤语;https://movie.douban.com/subject/1309297/;2018-08-18;0
茶舞 / One Last Dance;2006-01-25(圣丹斯电影节) / 2007-01-11(新加坡) / 吴镇宇 / 狄龙 / 哈威·凯特尔 / 陈国华 / 王冠逸 / 杨雁雁 / Thomas Lim / 新加坡 / 马克斯·马考斯基 / 100分钟 / 茶舞 / 动作 / 喜剧 / 爱情 / 犯罪 / 马克斯·马考斯基 Max Makowski / 英语 / 汉语普通话 / 粤语;https://movie.douban.com/subject/1921382/;2018-08-18;0
爆裂刑警;1999-08-05(中国香港) / 吴镇宇 / 古天乐 / 郑雪儿 / 罗兰 / 邹凯光 / 黄德斌 / 林美贞 / 李耀明 / 黄金棠 / 朱婉仪 / 麦咏麟 / 李栋全 / 黎耀祥 / 何华超 / 罗莽 / 中国香港 / 叶伟信 / 92分钟 / 动作 / 犯罪 / 爱情 / 邹凯光 Matt Chow / 叶伟信 Wilson Yip / 张问 / 粤语 / 普通话;https://movie.douban.com/subject/1304837/;2018-08-18;0
白发魔女传 / 白髮魔女傳;1993-08-26(中国香港) / 张国荣 / 林青霞 / 吴镇宇 / 吕少玲 / 蓝洁瑛 / 罗乐林 / 鲍方 / 高雄 / 曾健明 / 袁卓凡 / 郑敬基 / 唐宁 / 中国香港 / 于仁泰 / 胡大为 / 89分钟 / 白发魔女传 / 动作 / 爱情 / 奇幻 / 冒险 / 武侠 / 古装 / 胡大为 David Wu / 于仁泰 Ronny Yu / 邓碧燕 Elsa Tang / 林纪陶 Kee-To Lam / 梁羽生 Yusheng Liang / 粤语;https://movie.douban.com/subject/1293765/;2018-08-18;0
美女厨房 第2辑;2009-04-05(中国香港) / 郑中基 / 方力申 / 梁汉文 / 苏永康 / 森美 / 杨颖 / 廖碧儿 / 应采儿 / 谢天华 / 苗侨伟 / 杨思琦 / 阮小仪 / 邓丽欣 / 侧田 / 李彩桦 / 罗凯珊 / 官恩娜 / 黎耀祥 / 郭晋安 / 麦洁儿 / 诸葛梓岐 / 徐淑敏 / 郑融 / 田启文 / 林子聪 / 刘碧丽 / 贾晓晨 / 徐子珊 / 黄浩然 / 张智霖 / 邓紫棋 / 孟瑶 / 邓健泓 / 王晶 / 吴雨霏 / 姚乐怡 / 熊黛林 / 邓兆尊 / 郑希怡 / 周秀娜 / 汤盈盈 / 吴家乐 / 洪天明 / 胡杏儿 / 胡定欣 / 马德钟 / 彭健新 / 小肥 / 庄思敏 / 梅小惠 / 吴卓羲 / 阮兆祥 / 李茏怡 / 刘心悠 / 李灿森 / 袁咏仪 / 蒙嘉慧 / 陈敏之 / 黄秋生 / 张家辉 / 尤凤音 / 崔建邦 / 黄宗泽 / 林敏骢 / 张纹嘉 / 张惠雅 / 黎美言 / 黄又南 / 少爷占 / 唐剑康 / 徐天佑 / 李蕴 / 龚嘉欣 / 甄咏珊 / 石咏莉 / 谢雪心 / 惠英红 / 商天娥 / 敖嘉年 / 邓萃雯 / 岳华 / 王祖蓝 / 许绍雄 / 周励淇 / 黄伊汶 / 周汶锜 / 吕慧仪 / 黄日华 / 叶翠翠 / 陈法拉 / 陈爽 / 吴镇宇 / 元彪 / 刘浩龙 / 张达明 / 杨怡 / 杨峥 / 薛凯琪 / 谷祖琳 / 车婉婉 / 中国香港 / 钱国伟 / 40分钟 / 真人秀 / 粤语;https://movie.douban.com/subject/25824806/;2018-08-18;0
朱丽叶与梁山伯;2000-03-02 / 吴君如 / 任达华 / 吴镇宇 / 葛民辉 / 刘以达 / 汤盈盈 / 林雪 / 李耀明 / 杨曼琴 / 中国香港 / 叶伟信 / 89 分钟 / 朱丽叶与梁山伯 / 剧情 / 爱情 / 邹凯光 / 叶伟信 / 粤语;https://movie.douban.com/subject/1304304/;2018-08-18;5
无间道(正序版);刘德华 / 梁朝伟 / 黎明 / 陈道明 / 吴镇宇 / 陈冠希 / 余文乐 / 郑秀文 / 陈慧琳 / 萧亚轩 / 惠英红 / 林家栋 / 胡军 / 张耀扬 / 廖启智 / 李子雄 / 刘嘉玲 / 曾志伟 / 黄秋生 / 吴廷烨 / 中国香港 / 刘伟强 / 麦兆辉 / 315分钟 / 剧情 / 犯罪 / 麦兆辉 Alan Mak / 庄文强 Felix Chong / 汉语普通话 / 粤语 / 英语 / 泰语;https://movie.douban.com/subject/4860078/;2018-08-18;0
猎仇者;2013-11-01(中国大陆) / 吴镇宇 / 樊少皇 / 邓紫衣 / 林雪 / 杨丽菁 / 常铖 / 陈一榕 / 中国大陆 / 中国香港 / 伏羲 / 85分钟 / 悬疑 / 惊悚 / 犯罪 / 伏羲 Xi Fu / 康宁 Ning Kang / 汉语普通话;https://movie.douban.com/subject/20497559/;2018-08-18;0
叶问 / 葉問;2008-12-12(中国大陆) / 2008-12-19(中国香港) / 甄子丹 / 任达华 / 熊黛林 / 池内博之 / 林家栋 / 樊少皇 / 释彦能 / 黄又南 / 杜宇航 / 钟汉豪 / 张博 / 金刚 / 李泽 / 周仲 / 陆凯 / 郑家星 / 梁小熊 / 刘明哲 / 陈浩 / 李奇龙 / 涩谷天马 / 陈之辉 / 董文洁 / 中国香港 / 中国大陆 / 叶伟信 / 106分钟 / 叶问 / 动作 / 传记 / 剧情 / 历史 / 黄子桓 Edmond Wong / 陈大利 Tai-lee Chan / 粤语 / 汉语普通话 / 日语;https://movie.douban.com/subject/3041806/;2018-08-18;0
一代宗师 / 一代宗師;2013-01-08(中国大陆) / 2013-01-10(中国香港) / 2013-08-23(美国) / 2015-01-08(中国大陆 3D) / 梁朝伟 / 章子怡 / 张震 / 宋慧乔 / 赵本山 / 小沈阳 / 王庆祥 / 张晋 / 卢海鹏 / 冯克安 / 刘家勇 / 张智霖 / 金士杰 / 徐锦江 / 刘洵 / 尚铁龙 / 罗莽 / 吴廷烨 / 张国立 / 袁和平 / 梁小龙 / 袁祥仁 / 黎烈弓 / 袁信义 / 戚冠军 / 王玨 / 吴云飞 / 任欣羽 / 江道海 / 魏小欢 / 吴艺璇 / 周小飞 / 江健 / 吉飞龙 / 赵芳华 / 贺勋 / 中国大陆 / 中国香港 / 王家卫 / 111分钟(3D重映) / 130分钟(中国大陆) / 108分钟(美国) / 123分钟(国际版) / 一代宗师 / 剧情 / 传记 / 动作 / 爱情 / 邹静之 Jingzhi Zou / 徐浩峰 Haofeng Xu / 王家卫 Kar Wai Wong / 汉语普通话 / 粤语 / 日语;https://movie.douban.com/subject/3821067/;2018-08-18;4
杀手之王 / 殺手之王;1998-04-03(中国香港) / 李连杰 / 任达华 / 曾志伟 / 梁咏琪 / 何宝生 / 裘德·普瓦耶 / 泽田谦也 / 程东 / 吴志雄 / 林迪安 / 叶广俭 / 保罗·拉波夫斯基 / 佐原健二 / 罗树琪 / 中国香港 / 董玮 / 104分钟 / 杀手之王 / 动作 / 喜剧 / 陈庆嘉 Hing-Ka Chan / 谷德昭 Vincent Kok / 粤语 / 汉语普通话 / 日语 / 英语;https://movie.douban.com/subject/1297194/;2018-08-18;0
黑侠;1996-11-09 / 李连杰 / 刘青云 / 莫文蔚 / 叶芳华 / 黄秋生 / 陈豪 / 熊欣欣 / 骆达华 / 钟景辉 / 龙刚 / 林迪安 / 司徒慧焯 / 方平 / 刘国昌 / 中国香港 / 李仁港 / 96 分钟 / USA: 102 分钟 / 黑侠 / 动作 / 冒险 / 喜剧 / 犯罪 / 科幻 / 惊悚 / 许安 / 陈德森 / 马伟豪 / 徐克 / 粤语;https://movie.douban.com/subject/1295746/;2018-08-18;0
狄仁杰之神都龙王;2013-09-28(中国大陆) / 赵又廷 / 冯绍峰 / 林更新 / 金汎 / 杨颖 / 刘嘉玲 / 胡东 / 马京京 / 盛鉴 / 林朝绪 / 陈坤 / 言杰 / 汪汐潮 / 陈国义 / 赖迦童 / 张山 / 铁男 / 郭辉 / 张浩 / 周婷 / 杨景诚 / 徐小琴 / 张优 / 许建 / 中国大陆 / 中国香港 / 徐克 / 133分钟 / 动作 / 悬疑 / 古装 / 张家鲁 Jialu Zhang / 徐克 Hark Tsui / 陈国富 Kuo-fu Chen / 汉语普通话;https://movie.douban.com/subject/5996801/;2018-08-18;0
狄仁杰之通天帝国;2010-09-05(威尼斯电影节) / 2010-09-29(中国大陆) / 刘德华 / 刘嘉玲 / 李冰冰 / 梁家辉 / 邓超 / 泰迪·罗宾 / 吴耀汉 / 姚橹 / 刘金山 / 马今 / 秦焰 / 王德顺 / 赵家林 / 何晟铭 / 蒋燕鸣 / 黄永刚 / 陈晓 / 符荷晴 / Sos Haroyan / 徐楠 / 张家鲁 / 柴进 / 刘家瑞 / 中国大陆 / 中国香港 / 徐克 / 123分钟 / 动作 / 悬疑 / 古装 / 张家鲁 Jialu Zhang / 陈国富 Kuo-fu Chen / 汉语普通话 / 粤语;https://movie.douban.com/subject/3412830/;2018-08-18;0
狄仁杰之四大天王;2018-07-27(中国大陆) / 赵又廷 / 冯绍峰 / 林更新 / 阮经天 / 马思纯 / 刘嘉玲 / 盛鉴 / 杨一威 / 唐古特·宝日夫 / 张傲月 / 孙蛟龙 / 汪汐潮 / 铁男 / 李炳雷 / 许明虎 / 张艺骞 / 刘芊孜 / 黄路霏 / 程昱泓 / 牟凯凯 / 王青青 / 吴潇娜 / 贾伟 / 中国大陆 / 中国香港 / 徐克 / 132分钟 / 动作 / 悬疑 / 奇幻 / 武侠 / 古装 / 张家鲁 Chia-lu Chang / 徐克 Hark Tsui / 陈国富 Kuo-fu Chen / 汉语普通话;https://movie.douban.com/subject/25882296/;2018-08-18;0
绣春刀II：修罗战场;2017-06-18(上海电影节) / 2017-07-19(中国大陆) / 张震 / 杨幂 / 张译 / 雷佳音 / 辛芷蕾 / 金士杰 / 刘端端 / 武强 / 杨轶 / 李媛 / 吴晓亮 / 李洪涛 / 刘峰超 / 袁文康 / 马赫 / 刘亭作 / 姜晓冲 / 陈齐威 / 王仁君 / 周一围 / 郭鑫 / 赵异卓 / 中国大陆 / 路阳 / 120分钟 / 剧情 / 动作 / 武侠 / 古装 / 陈舒 Shu Chen / 路阳 Yang Lu / 禹扬 Yang Yu / 汉语普通话;https://movie.douban.com/subject/26270502/;2018-08-18;0
绣春刀;2014-08-07(中国大陆) / 张震 / 刘诗诗 / 王千源 / 李东学 / 聂远 / 金士杰 / 叶青 / 周一围 / 朱丹 / 赵立新 / 叶项明 / 黄皓达 / 乔磊 / 杨轶 / 杨晓波 / 古典 / 中国大陆 / 路阳 / 111分钟 / 剧情 / 动作 / 武侠 / 古装 / 陈舒 Shu Chen / 路阳 Yang Lu / 汉语普通话 / 蒙古语;https://movie.douban.com/subject/24745500/;2018-08-18;0
麦兜故事 / 麥兜故事;2001-12-15 / 林海峰 / 吴君如 / 黄秋生 / Buxx Banner / 蔡明丽 / 中国香港 / 袁建滔 / Japan: 75 分钟 / Argentina: 75 分钟(Buenos Aires Festival Internacional de Cine Independiente) / 麦兜故事 / 剧情 / 喜剧 / 动画 / 谢立文 Brian Tse / 麦家碧 Alice Mak / 粤语;https://movie.douban.com/subject/1302476/;2018-08-18;0
大丈夫;2003-09-11(中国香港) / 曾志伟 / 陈小春 / 卢巧音 / 李茏怡 / 原子鏸 / 梁家辉 / 吴君如 / 贾宗超 / 毛舜筠 / 吴家乐 / 詹瑞文 / 洪智杰 / 高磊 / 庄欣玲 / 张志德 / 李与霏 / 谭咏麟 / 洪金宝 / 钱嘉乐 / 陈雅伦 / 彭浩翔 / 玛利亚 / 曾国祥 / 韩君婷 / 麦家琪 / 车婉婉 / 葛民辉 / 利沙华 / 林苑 / 张达明 / 林雪 / 吕颂贤 / 陈百祥 / 陈键锋 / 蒋怡 / 王合喜 / 中国香港 / 彭浩翔 / 98 分钟 / 喜剧 / 剧情 / 彭浩翔 / 叶念琛 / 李敏 / 粤语 / 普通话;https://movie.douban.com/subject/1305179/;2018-08-18;0
江湖告急;2000-09-21(中国香港) / 梁家辉 / 吴君如 / 陈奕迅 / 黄秋生 / 张耀扬 / 谷祖琳 / 彭敬慈 / 罗兰 / 曾志伟 / 钟慧冰 / 李兆基 / 陈辉虹 / 吴岱融 / 林子善 / 许鞍华 / 李珊珊 / 吴嘉龙 / 吴耀汉 / 李力持 / 中国香港 / 林超贤 / 111 分钟 / 江湖告急 / 喜剧 / 犯罪 / 钱小蕙 / 陈庆嘉 / 粤语 / 汉语普通话;https://movie.douban.com/subject/1308252/;2018-08-18;0
门徒 / 門徒;2007-02-13(中国大陆) / 2007-02-13(中国香港) / 刘德华 / 吴彦祖 / 古天乐 / 张静初 / 袁咏仪 / 廖启智 / 何美钿 / 尔冬升 / 黄伟辉 / 李天翔 / 麦启光 / 元宝 / 谢芷彤 / 尼鲁·西里詹亚 / 中国香港 / 尔冬升 / 106 分钟 / 门徒 / 犯罪 / 剧情 / 惊悚 / 尔冬升 Tung-shing Yee / 龙文康 Man Hong Loong / 高新 Xin Gao / 秦天南 Tin Nam Chun / 粤语 / 英语 / 泰语 / 汉语普通话;https://movie.douban.com/subject/1890784/;2018-08-18;0
新警察故事;2004-09-24(中国大陆) / 成龙 / 谢霆锋 / 杨采妮 / 蔡卓妍 / 吴彦祖 / 安志杰 / 尹子维 / 王杰 / 于荣光 / 叶山豪 / 蒋怡 / 伍允龙 / 孙淳 / 庄欣玲 / 陈桂芬 / 高皓正 / 吴浩康 / 梁敏仪 / 火星 / 麦长青 / 李天翔 / 刘以达 / 洪天明 / 谭王鸿 / 何伟业 / Hyun Jin Park / 张致恒 / 卢惠光 / 关智斌 / 伍佰 / 樋口明日嘉 / 蒋雅文 / 何华超 / 伍刚 / 吕有慧 / 岑建勋 / 廖启智 / 黄德斌 / 吴嘉龙 / 彭敬慈 / 连凯 / 中国大陆 / 中国香港 / 陈木胜 / 123分钟 / 动作 / 犯罪 / 剧情 / 惊悚 / 袁锦麟 Alan Yuen / 英语 / 汉语普通话 / 粤语;https://movie.douban.com/subject/1306160/;2018-08-18;0
枪王之王;2010-07-02(中国大陆) / 古天乐 / 吴彦祖 / 李冰冰 / 蔡卓妍 / 方中信 / 连凯 / 林雪 / 王敏德 / 张磊 / 姜广涛 / 方志驹 / 黄子雄 / 杨羚 / 中国香港 / 中国大陆 / qwzw.ent.sina.com.cn/main.html / 尔冬升 / 117分钟 / 动作 / 悬疑 / 惊悚 / 尔冬升 Tung-Shing Yee / 秦天南 Tin Nam Chun / 刘浩良 Ho Leung Lau / 粤语 / 汉语普通话;https://movie.douban.com/subject/4133988/;2018-08-18;0
无间道3：终极无间 / 無間道III 終極無間;2003-12-12(中国大陆) / 2003-12-12(中国香港) / 2003-12-12(中国台湾) / 梁朝伟 / 刘德华 / 黎明 / 陈道明 / 陈慧琳 / 黄秋生 / 曾志伟 / 郑秀文 / 刘嘉玲 / 林家栋 / 陈冠希 / 余文乐 / 尹扬明 / 李雨阳 / 叶运强 / 尹志强 / 李天翔 / 黎伟明 / 冯康宁 / 吴廷烨 / 高皓正 / 利沙华 / 李子雄 / 黄志忠 / 何家驹 / 中国大陆 / 中国香港 / 刘伟强 / 麦兆辉 / 107分钟(公映版) / 118分钟 / 无间道3：终极无间 / 动作 / 犯罪 / 剧情 / 惊悚 / 麦兆辉 Alan Mak / 庄文强 Felix Chong / 汉语普通话 / 粤语;https://movie.douban.com/subject/1307694/;2018-08-18;0
寒战 / 寒戰;2012-11-08(中国大陆) / 2012-11-08(中国香港) / 郭富城 / 梁家辉 / 李治廷 / 彭于晏 / 杨采妮 / 马伊琍 / 林家栋 / 安志杰 / 钱嘉乐 / 尹子维 / 王敏德 / 黄芝琪 / 郑欣宜 / 文峰 / 贾晓晨 / 刘德华 / 何华超 / 李天翔 / 徐佳琦 / 陈嘉辉 / 韦家雄 / 何卓莹 / 徐家杰 / 李凯贤 / 辛格·哈提汗·比托 / 何伟业 / 林慧倩 / 中国香港 / 中国大陆 / 梁乐民 / 陆剑青 / 102分钟 / 寒战 / 剧情 / 动作 / 犯罪 / 梁乐民 Longman Leung / 陆剑青 Sunny Luk Kim-Ching / 粤语 / 汉语普通话;https://movie.douban.com/subject/6890730/;2018-08-18;0
窃听风云 / 竊聽風雲;2009-07-24(中国大陆) / 2009-07-30(中国香港) / 刘青云 / 古天乐 / 吴彦祖 / 张静初 / 方中信 / 王敏德 / 李子雄 / 陈伟霆 / 陆诗韵 / 袁富华 / 姜广涛 / 陈浩 / 黄子雄 / 骆应钧 / 林嘉华 / 杨羚 / 朱慧敏 / 欧锦棠 / 邹凯光 / 方平 / 中国香港 / 中国大陆 / 新加坡 / 麦兆辉 / 庄文强 / 100分钟(香港) / 窃听风云 / 动作 / 剧情 / 惊悚 / 庄文强 Felix Chong / 麦兆辉 Alan Mak / 粤语 / 汉语普通话;https://movie.douban.com/subject/3412882/;2018-08-18;0
非常突然;1998-05-28(中国香港) / 任达华 / 刘青云 / 蒙嘉慧 / 黄卓玲 / 许绍雄 / 林雪 / 林伟光 / 佐滕佳次 / 元彬 / 黄浩然 / 中国香港 / 游达志 / 90分钟 / 非常突然 / 犯罪 / 剧情 / 司徒锦源 Kam-Yuen Szeto / 游乃海 / 周燕娴 / 粤语;https://movie.douban.com/subject/1299782/;2018-08-18;0
暗战 / 暗戰;1999-09-23(中国香港) / 刘德华 / 刘青云 / 蒙嘉慧 / 李子雄 / 许绍雄 / 林雪 / 黄卓玲 / 艾威 / 林伟健 / 洪伟良 / 罗靖庭 / 邱万城 / 张浚鸿 / 李子明 / 李寿祺 / 罗永昌 / 黄华和 / 苏恩磁 / 谭王鸿 / 中国香港 / 杜琪峰 / 93 分钟 / 暗战 / 动作 / 剧情 / 犯罪 / 游乃海 Nai-Hoi Yau / 劳伦特·考蒂奥德 Laurent Courtiaud / 朱连·卡邦 Julien Carbon / 粤语 / 英语;https://movie.douban.com/subject/1298898/;2018-08-18;5
无间道2 / 無間道II;2003-10-01(中国香港) / 2003-10-17(中国大陆) / 陈冠希 / 余文乐 / 曾志伟 / 黄秋生 / 吴镇宇 / 刘嘉玲 / 胡军 / 张耀扬 / 连凯 / 廖启智 / 惠英红 / 傅嘉莉 / 里卡多·马姆多 / 尹志强 / 张同祖 / 李霆锋 / 戴豪辉 / 布兰登·雷亚 / 王文成 / 段伟伦 / 张颕康 / 陈德森 / 方平 / 陈望华 / 林威 / 敖志君 / 黄岳泰 / 吴廷烨 / 赵颂茹 / 中国香港 / 刘伟强 / 麦兆辉 / 119分钟 / 110 分钟(德国电视版) / 无间道2 / 动作 / 犯罪 / 剧情 / 惊悚 / 麦兆辉 / 庄文强 / 粤语 / 英语 / 汉语普通话 / 泰语;https://movie.douban.com/subject/1307106/;2018-08-18;0
无间道 / 無間道;2002-12-12(中国香港) / 2003-09-05(中国大陆) / 刘德华 / 梁朝伟 / 黄秋生 / 曾志伟 / 郑秀文 / 陈慧琳 / 陈冠希 / 余文乐 / 林家栋 / 萧亚轩 / 利沙华 / 张艺 / 李天翔 / 林迪安 / 何华超 / 吴廷烨 / 洪智杰 / 尹志强 / 叶清 / 中国香港 / 刘伟强 / 麦兆辉 / 101分钟 / 97分钟(导演剪辑版) / 无间道 / 剧情 / 犯罪 / 悬疑 / 麦兆辉 / 庄文强 / 粤语;https://movie.douban.com/subject/1307914/;2018-08-18;0
英雄本色;1986-08-02(中国香港) / 2017-11-17(中国大陆) / 周润发 / 狄龙 / 张国荣 / 朱宝意 / 李子雄 / 田丰 / 吴宇森 / 曾江 / 成奎安 / 徐克 / 陈志辉 / 麦伟章 / 顾嘉辉 / 冯雪瑞 / 张济平 / 廖静妮 / 格莱格·斯奈哥夫 / 黄炜溏 / 杜伟和 / 石燕子 / 金兴贤 / 王侠 / 良鸣 / 梁柏坚 / 张国梁 / 杨瑞麟 / 洪新南 / 曾醒光 / 马汉元 / 中国香港 / 吴宇森 / 95分钟 / 剧情 / 动作 / 犯罪 / 陈庆嘉 Hing-Ka Chan / 吴宇森 John Woo / 梁淑华 Suk-Wah Leung / 粤语 / 汉语普通话 / 英语;https://movie.douban.com/subject/1297574/;2018-08-18;0
